text,reading,btype
よびとめる,よびとめる,動詞
呼び名,よびな,名詞
呼名,よびな,名詞
よび名,よびな,名詞
よびな,よびな,名詞
呼び水,よびみず,名詞
呼水,よびみず,名詞
よび水,よびみず,名詞
よびみず,よびみず,名詞
呼び戻す,よびもどす,動詞
呼戻す,よびもどす,動詞
呼びもどす,よびもどす,動詞
呼もどす,よびもどす,動詞
よび戻す,よびもどす,動詞
よびもどす,よびもどす,動詞
呼び戻せる,よびもどせる,動詞
呼戻せる,よびもどせる,動詞
呼びもどせる,よびもどせる,動詞
呼もどせる,よびもどせる,動詞
よび戻せる,よびもどせる,動詞
よびもどせる,よびもどせる,動詞
呼び物,よびもの,名詞
呼物,よびもの,名詞
呼びもの,よびもの,名詞
呼もの,よびもの,名詞
よび物,よびもの,名詞
よびもの,よびもの,名詞
余病,よびょう,名詞
よびょう,よびょう,名詞
呼び寄せる,よびよせる,動詞
呼寄せる,よびよせる,動詞
呼びよせる,よびよせる,動詞
よび寄せる,よびよせる,動詞
呼よせる,よびよせる,動詞
よびよせる,よびよせる,動詞
呼び鈴,よびりん,名詞
呼鈴,よびりん,名詞
呼びりん,よびりん,名詞
呼りん,よびりん,名詞
よび鈴,よびりん,名詞
よびりん,よびりん,名詞
夜更かし,よふかし,名詞
夜ふかし,よふかし,名詞
よふかし,よふかし,名詞
夜更け,よふけ,名詞
夜ふけ,よふけ,名詞
よふけ,よふけ,名詞
呼ぶ,よぶ,動詞
よぶ,よぶ,動詞
余分だ,よぶんだ,形容詞
よぶんだ,よぶんだ,形容詞
呼べる,よべる,動詞
よべる,よべる,動詞
予報,よほう,名詞
予ほう,よほう,名詞
よほう,よほう,名詞
余程,よほど,副詞
余ほど,よほど,副詞
よほど,よほど,副詞
予防,よぼう,名詞
予ぼう,よぼう,名詞
よぼう,よぼう,名詞
夜回り,よまわり,名詞
よまわり,よまわり,名詞
読み合わせ,よみあわせ,名詞
読み合せ,よみあわせ,名詞
よみあわせ,よみあわせ,名詞
読売,よみうり,名詞
よみうり,よみうり,名詞
読み書き,よみかき,名詞
よみかき,よみかき,名詞
蘇る,よみがえる,動詞
甦る,よみがえる,動詞
よみがえる,よみがえる,動詞
蘇れる,よみがえれる,動詞
甦れる,よみがえれる,動詞
よみがえれる,よみがえれる,動詞
読み仮名,よみがな,名詞
読みが名,よみがな,名詞
よみがな,よみがな,名詞
読み聞かせる,よみきかせる,動詞
読みきかせる,よみきかせる,動詞
よみ聞かせる,よみきかせる,動詞
よみきかせる,よみきかせる,動詞
夜店,よみせ,名詞
よみせ,よみせ,名詞
夜道,よみち,名詞
よみち,よみち,名詞
読み出,よみで,名詞
読みで,よみで,名詞
よみで,よみで,名詞
読み通す,よみとおす,動詞
読みとおす,よみとおす,動詞
よみ通す,よみとおす,動詞
よみとおす,よみとおす,動詞
読み通せる,よみとおせる,動詞
読みとおせる,よみとおせる,動詞
よみ通せる,よみとおせる,動詞
よみとおせる,よみとおせる,動詞
読み耽る,よみふける,動詞
読みふける,よみふける,動詞
よみ耽る,よみふける,動詞
よみふける,よみふける,動詞
読み耽れる,よみふけれる,動詞
読みふけれる,よみふけれる,動詞
よみ耽れる,よみふけれる,動詞
よみふけれる,よみふけれる,動詞
読み物,よみもの,名詞
読物,よみもの,名詞
読みもの,よみもの,名詞
読もの,よみもの,名詞
よみもの,よみもの,名詞
詠む,よむ,動詞
よむ,よむ,動詞
読む,よむ,動詞
よむ,よむ,動詞
夜目,よめ,名詞
よめ,よめ,名詞
嫁,よめ,名詞
よめ,よめ,名詞
余命,よめい,名詞
よめい,よめい,名詞
嫁入り,よめいり,名詞
よめ入り,よめいり,名詞
よめいり,よめいり,名詞
詠める,よめる,動詞
よめる,よめる,動詞
読める,よめる,動詞
よめる,よめる,動詞
蓬,よもぎ,名詞
ヨモギ,よもぎ,名詞
よもぎ,よもぎ,名詞
夜もすがら,よもすがら,副詞
よもすがら,よもすがら,副詞
よもや,よもや,副詞
よもやま話,よもやまばなし,名詞
よもやまばなし,よもやまばなし,名詞
予約,よやく,名詞
予やく,よやく,名詞
よやく,よやく,名詞
与野党,よやとう,名詞
与野とう,よやとう,名詞
よ野党,よやとう,名詞
よ野とう,よやとう,名詞
よやとう,よやとう,名詞
余裕,よゆう,名詞
余ゆう,よゆう,名詞
よゆう,よゆう,名詞
より,より,副詞
寄合,よりあい,名詞
より合,よりあい,名詞
よりあい,よりあい,名詞
寄り集まる,よりあつまる,動詞
寄集まる,よりあつまる,動詞
寄りあつまる,よりあつまる,動詞
寄あつまる,よりあつまる,動詞
より集まる,よりあつまる,動詞
よりあつまる,よりあつまる,動詞
寄り集まれる,よりあつまれる,動詞
寄集まれる,よりあつまれる,動詞
寄りあつまれる,よりあつまれる,動詞
寄あつまれる,よりあつまれる,動詞
より集まれる,よりあつまれる,動詞
よりあつまれる,よりあつまれる,動詞
寄り掛かる,よりかかる,動詞
寄り掛る,よりかかる,動詞
寄りかかる,よりかかる,動詞
より掛かる,よりかかる,動詞
より掛る,よりかかる,動詞
よりかかる,よりかかる,動詞
寄り掛かれる,よりかかれる,動詞
寄り掛れる,よりかかれる,動詞
寄りかかれる,よりかかれる,動詞
より掛かれる,よりかかれる,動詞
より掛れる,よりかかれる,動詞
よりかかれる,よりかかれる,動詞
寄り切る,よりきる,動詞
寄切る,よりきる,動詞
寄りきる,よりきる,動詞
より切る,よりきる,動詞
寄きる,よりきる,動詞
よりきる,よりきる,動詞
寄り切れる,よりきれる,動詞
寄切れる,よりきれる,動詞
寄りきれる,よりきれる,動詞
より切れる,よりきれる,動詞
寄きれる,よりきれる,動詞
よりきれる,よりきれる,動詞
より好み,よりごのみ,名詞
よりごのみ,よりごのみ,名詞
よりすぐる,よりすぐる,動詞
よりすぐれる,よりすぐれる,動詞
寄り添う,よりそう,動詞
寄添う,よりそう,動詞
寄りそう,よりそう,動詞
より添う,よりそう,動詞
寄そう,よりそう,動詞
よりそう,よりそう,動詞
寄り添える,よりそえる,動詞
寄添える,よりそえる,動詞
寄りそえる,よりそえる,動詞
より添える,よりそえる,動詞
寄そえる,よりそえる,動詞
よりそえる,よりそえる,動詞
寄り倒す,よりたおす,動詞
寄倒す,よりたおす,動詞
寄りたおす,よりたおす,動詞
寄たおす,よりたおす,動詞
より倒す,よりたおす,動詞
よりたおす,よりたおす,動詞
寄り倒せる,よりたおせる,動詞
寄倒せる,よりたおせる,動詞
寄りたおせる,よりたおせる,動詞
寄たおせる,よりたおせる,動詞
より倒せる,よりたおせる,動詞
よりたおせる,よりたおせる,動詞
寄り付く,よりつく,動詞
寄付く,よりつく,動詞
寄りつく,よりつく,動詞
より付く,よりつく,動詞
寄つく,よりつく,動詞
よりつく,よりつく,動詞
寄り付ける,よりつける,動詞
寄付ける,よりつける,動詞
寄りつける,よりつける,動詞
より付ける,よりつける,動詞
寄つける,よりつける,動詞
よりつける,よりつける,動詞
拠り所,よりどころ,名詞
拠所,よりどころ,名詞
拠りどころ,よりどころ,名詞
拠どころ,よりどころ,名詞
より所,よりどころ,名詞
よりどころ,よりどころ,名詞
より取り,よりどり,名詞
よりどり,よりどり,名詞
寄り道,よりみち,名詞
寄道,よりみち,名詞
より道,よりみち,名詞
よりみち,よりみち,名詞
余力,よりょく,名詞
よりょく,よりょく,名詞
より分る,よりわける,動詞
よりわける,よりわける,動詞
因る,よる,動詞
由る,よる,動詞
依る,よる,動詞
拠る,よる,動詞
よる,よる,動詞
寄る,よる,動詞
よる,よる,動詞
縒る,よる,動詞
撚る,よる,動詞
よる,よる,動詞
選る,よる,動詞
択る,よる,動詞
よる,よる,動詞
夜,よる,名詞
よる,よる,名詞
寄る辺,よるべ,名詞
寄るべ,よるべ,名詞
よる辺,よるべ,名詞
よるべ,よるべ,名詞
よれよれだ,よれよれだ,形容詞
因れる,よれる,動詞
由れる,よれる,動詞
依れる,よれる,動詞
拠れる,よれる,動詞
寄れる,よれる,動詞
よれる,よれる,動詞
縒れる,よれる,動詞
撚れる,よれる,動詞
よれる,よれる,動詞
縒れる,よれる,動詞
撚れる,よれる,動詞
よれる,よれる,動詞
選れる,よれる,動詞
択れる,よれる,動詞
よれる,よれる,動詞
鎧,よろい,名詞
よろい,よろい,名詞
鎧戸,よろいど,名詞
よろい戸,よろいど,名詞
よろいど,よろいど,名詞
余録,よろく,名詞
余ろく,よろく,名詞
よろく,よろく,名詞
よろける,よろける,動詞
喜ばしい,よろこばしい,形容詞
よろこばしい,よろこばしい,形容詞
喜び勇む,よろこびいさむ,動詞
よろこび勇む,よろこびいさむ,動詞
喜びいさむ,よろこびいさむ,動詞
よろこびいさむ,よろこびいさむ,動詞
喜び勇める,よろこびいさめる,動詞
よろこび勇める,よろこびいさめる,動詞
喜びいさめる,よろこびいさめる,動詞
よろこびいさめる,よろこびいさめる,動詞
喜ぶ,よろこぶ,動詞
よろこぶ,よろこぶ,動詞
喜べる,よろこべる,動詞
よろこべる,よろこべる,動詞
喜んで,よろこんで,副詞
よろこんで,よろこんで,副詞
宜しい,よろしい,形容詞
よろしい,よろしい,形容詞
宜しく,よろしく,副詞
よろしく,よろしく,副詞
万,よろず,副詞
よろず,よろず,副詞
よろめく,よろめく,動詞
よろめける,よろめける,動詞
齢,よわい,名詞
よわい,よわい,名詞
弱い,よわい,形容詞
よわい,よわい,形容詞
弱気だ,よわきだ,形容詞
よわきだ,よわきだ,形容詞
弱腰だ,よわごしだ,形容詞
弱ごしだ,よわごしだ,形容詞
よわごしだ,よわごしだ,形容詞
世渡り,よわたり,名詞
世わたり,よわたり,名詞
よわたり,よわたり,名詞
弱音,よわね,名詞
よわね,よわね,名詞
弱火,よわび,名詞
よわび,よわび,名詞
弱含み,よわふくみ,名詞
弱ふくみ,よわふくみ,名詞
よわふくみ,よわふくみ,名詞
弱まる,よわまる,動詞
よわまる,よわまる,動詞
弱まれる,よわまれる,動詞
よわまれる,よわまれる,動詞
弱虫,よわむし,名詞
よわむし,よわむし,名詞
弱める,よわめる,動詞
よわめる,よわめる,動詞
弱々しい,よわよわしい,形容詞
弱弱しい,よわよわしい,形容詞
よわよわしい,よわよわしい,形容詞
弱る,よわる,動詞
よわる,よわる,動詞
弱れる,よわれる,動詞
よわれる,よわれる,動詞
４ＷＤ,よんだぶりゅーでぃー,名詞
4WD,よんだぶりゅーでぃー,名詞
拠所無い,よんどころない,形容詞
拠所ない,よんどころない,形容詞
よんどころ無い,よんどころない,形容詞
よんどころない,よんどころない,形容詞
ヨーグルト,よーぐると,名詞
来,らい,名詞
らい,らい,名詞
癩,らい,名詞
らい,らい,名詞
雷,らい,名詞
らい,らい,名詞
来院,らいいん,名詞
らいいん,らいいん,名詞
雷雨,らいう,名詞
らい雨,らいう,名詞
らいう,らいう,名詞
雷雲,らいうん,名詞
らい雲,らいうん,名詞
らいうん,らいうん,名詞
来園,らいえん,名詞
らいえん,らいえん,名詞
来援,らいえん,名詞
来えん,らいえん,名詞
らいえん,らいえん,名詞
ライオン,らいおん,名詞
来夏,らいか,名詞
らいか,らいか,名詞
来会,らいかい,名詞
らいかい,らいかい,名詞
来館,らいかん,名詞
らいかん,らいかん,名詞
来期,らいき,名詞
らいき,らいき,名詞
来客,らいきゃく,名詞
らいきゃく,らいきゃく,名詞
雷魚,らいぎょ,名詞
らい魚,らいぎょ,名詞
らいぎょ,らいぎょ,名詞
来月,らいげつ,名詞
らいげつ,らいげつ,名詞
来航,らいこう,名詞
来こう,らいこう,名詞
らいこう,らいこう,名詞
礼賛,らいさん,名詞
らいさん,らいさん,名詞
来襲,らいしゅう,名詞
来しゅう,らいしゅう,名詞
らいしゅう,らいしゅう,名詞
来秋,らいしゅう,名詞
らいしゅう,らいしゅう,名詞
来週,らいしゅう,名詞
らいしゅう,らいしゅう,名詞
来春,らいしゅん,名詞
らいしゅん,らいしゅん,名詞
来信,らいしん,名詞
来しん,らいしん,名詞
らいしん,らいしん,名詞
来場,らいじょう,名詞
らいじょう,らいじょう,名詞
雷神,らいじん,名詞
らい神,らいじん,名詞
らいじん,らいじん,名詞
ライス,らいす,名詞
来世,らいせ,名詞
らいせ,らいせ,名詞
ライセンス,らいせんす,名詞
ライタ,らいた,名詞
ライター,らいたー,名詞
ライダー,らいだー,名詞
雷鳥,らいちょう,名詞
らい鳥,らいちょう,名詞
らいちょう,らいちょう,名詞
ライチョウ,らいちょう,名詞
来店,らいてん,名詞
らいてん,らいてん,名詞
ライト,らいと,名詞
ライトバン,らいとばん,名詞
ライナー,らいなー,名詞
来年,らいねん,名詞
らいねん,らいねん,名詞
ライバル,らいばる,名詞
来賓,らいひん,名詞
来ひん,らいひん,名詞
らいひん,らいひん,名詞
ライフ,らいふ,名詞
ライフル,らいふる,名詞
ライブ,らいぶ,名詞
ライブラリ,らいぶらり,名詞
ライブラリー,らいぶらりー,名詞
来訪,らいほう,名詞
来ほう,らいほう,名詞
らいほう,らいほう,名詞
雷鳴,らいめい,名詞
らい鳴,らいめい,名詞
らいめい,らいめい,名詞
ライラック,らいらっく,名詞
来歴,らいれき,名詞
